gs_long,counts,condition
Rab35,1756981.35982123,Turbo2_A
Naa35,NA,Turbo2_A
Snx13,NA,Turbo2_A
Camk2d,1998207.01605957,Turbo2_A
Kcnip4,NA,Turbo2_A
Atp1a3,128111807.891661,Turbo2_A
Atp1a2,363969950.159661,Turbo2_A
Nfrkb,NA,Turbo2_A
Nudcd1,143224.871691354,Turbo2_A
FJL45252,14461018.7881032,Turbo2_A
Rhbdf1,NA,Turbo2_A
Dmxl1,NA,Turbo2_A
Muc19,301952.45019657,Turbo2_A
Atp2b4,38500263.4115995,Turbo2_A
Rictor,851930.096559531,Turbo2_A
Gnas,11670.4277110004,Turbo2_A
Poli,NA,Turbo2_A
Ppp1r9b,31642635.1041707,Turbo2_A
Magi1,389158.21524,Turbo2_A
Fam120b,NA,Turbo2_A
Flrt1,159558.439787526,Turbo2_A
Cenpe,NA,Turbo2_A
Krit1,NA,Turbo2_A
Tbpl2,NA,Turbo2_A
Vkorc1l1,145770.392372694,Turbo2_A
Myh14,10201479.7403658,Turbo2_A
Sdk2,NA,Turbo2_A
Ccdc88c,NA,Turbo2_A
Ift172,NA,Turbo2_A
Ranbp10,NA,Turbo2_A
Wdfy3,140471.637760917,Turbo2_A
Ntrk3,1109181.23690604,Turbo2_A
Npr2,295340.154316042,Turbo2_A
Dagla,17426769.641087,Turbo2_A
Kctd12,4194711.07673774,Turbo2_A
Slc44a1,NA,Turbo2_A
Tacc1,1391156.77208005,Turbo2_A
Gigyf2,3339082.96125486,Turbo2_A
Sbf1,1074516.8609901,Turbo2_A
Tiam2,521151.93011544,Turbo2_A
Tex2,1429576.43335359,Turbo2_A
Ube2o,11429592.6637677,Turbo2_A
Zfyve28,NA,Turbo2_A
Pitpnm2,1099757.39205949,Turbo2_A
Kcnt1,NA,Turbo2_A
Smpd4,NA,Turbo2_A
Klhl9,NA,Turbo2_A
Kifbp,NA,Turbo2_A
Kdm3b,383666.312071844,Turbo2_A
Zc3h4,NA,Turbo2_A
Fnbp4,NA,Turbo2_A
Cnot1,1231115.01146194,Turbo2_A
Efr3b,720698.689047765,Turbo2_A
Taok2,NA,Turbo2_A
Cand1,28482949.4575962,Turbo2_A
Larp1,1247847.08739173,Turbo2_A
Cand2,NA,Turbo2_A
Arhgap26,206691.583999935,Turbo2_A
Kdm1a,NA,Turbo2_A
Igsf3,NA,Turbo2_A
Ppip5k2,NA,Turbo2_A
Nup188,NA,Turbo2_A
Mlec,NA,Turbo2_A
Acap2,3135882.2473056,Turbo2_A
Rps9,3923633.44154477,Turbo2_A
Syne2,NA,Turbo2_A
Ppp2r2b,NA,Turbo2_A
Syne1,4657398.70462598,Turbo2_A
Rps27,6822849.87453118,Turbo2_A
Rpl10,2328253.40691406,Turbo2_A
Rpl35,NA,Turbo2_A
Eif2s1,2405197.34191893,Turbo2_A
Rps27l,472745.098645452,Turbo2_A
Akap9,NA,Turbo2_A
Synm,90488.3924492302,Turbo2_A
Dpy19l3,NA,Turbo2_A
Tln2,16797099.3910461,Turbo2_A
Cspg5,11981499.2210939,Turbo2_A
Fpr,1335245.66611439,Turbo2_A
Kyat3,253300.474810918,Turbo2_A
Tmem132d,NA,Turbo2_A
Ssh1,NA,Turbo2_A
Sema6d,NA,Turbo2_A
Fhod3,NA,Turbo2_A
Mindy1,1009868.10849108,Turbo2_A
Ppp2r1a,659129.043435246,Turbo2_A
Stambpl1,963548.701942287,Turbo2_A
Mvb12a,NA,Turbo2_A
Atp5mk,NA,Turbo2_A
Apool,NA,Turbo2_A
Fbxo22,NA,Turbo2_A
Ubfd1,NA,Turbo2_A
Ccdc25,NA,Turbo2_A
Snd1,2931454.88080435,Turbo2_A
Ostc,510208.974683779,Turbo2_A
Nap1l4,13766021.7131695,Turbo2_A
Mtch1,11694350.3131534,Turbo2_A
Mtch2,19064816.7909865,Turbo2_A
Picalm,21701972.0746155,Turbo2_A
C6,NA,Turbo2_A
Abhd17b,NA,Turbo2_A
Asap2,72835144.6110159,Turbo2_A
Cyfip1,5932153.76632335,Turbo2_A
Fcsk,NA,Turbo2_A
Plppr4,7698558.69341226,Turbo2_A
Ndufa12,543236.884956363,Turbo2_A
Syncrip,5690769.5073486,Turbo2_A
Tubb2a,1855568384.40521,Turbo2_A
Wdr91,2988682.52539069,Turbo2_A
Abcg2,NA,Turbo2_A
Fastkd5,NA,Turbo2_A
Ciao3,213087.001488776,Turbo2_A
Huwe1,NA,Turbo2_A
Smap2,2242676.14679943,Turbo2_A
Celf6,NA,Turbo2_A
Casd1,NA,Turbo2_A
Syt16,NA,Turbo2_A
Cpeb4,1672902.25701821,Turbo2_A
Cpeb3,NA,Turbo2_A
Glra2,NA,Turbo2_A
Inpp5a,NA,Turbo2_A
Doc2a,NA,Turbo2_A
Eml2,765564.583221036,Turbo2_A
Nphp3,NA,Turbo2_A
Trim46,188889.353957947,Turbo2_A
Arhgef4,5896505.70429485,Turbo2_A
Micos10,808063.958274337,Turbo2_A
Asic4,NA,Turbo2_A
Tlcd3b,NA,Turbo2_A
Plppr3,1989135.79292369,Turbo2_A
Ints3,NA,Turbo2_A
Fam185a,NA,Turbo2_A
Robo2,648605.475235406,Turbo2_A
Mycbp2,NA,Turbo2_A
Prrc2b,167993.466785998,Turbo2_A
Fsd1,367971.369242883,Turbo2_A
Mtmr10,210659.596562098,Turbo2_A
Shprh,NA,Turbo2_A
Actn1,773920.890102148,Turbo2_A
C2cd5,522467.717064924,Turbo2_A
Dzip3,NA,Turbo2_A
Mybbp1a,NA,Turbo2_A
Nexn,NA,Turbo2_A
Lnpk,337980.755603905,Turbo2_A
Igsf1,NA,Turbo2_A
Gpatch2,NA,Turbo2_A
Tppp,705222.718576422,Turbo2_A
Maco1,NA,Turbo2_A
Fbxo10,NA,Turbo2_A
Amph,5801232.81627468,Turbo2_A
Plekha6,541366.252581677,Turbo2_A
Atxn2l,17498563.4314153,Turbo2_A
Otub1,4229878.88611259,Turbo2_A
Abtb2,265968.658327418,Turbo2_A
Ccdc93,1349744.02873927,Turbo2_A
Itpkc,NA,Turbo2_A
Prrc2a,8838342.34894605,Turbo2_A
Dsg1b,NA,Turbo2_A
Lrrc75a,NA,Turbo2_A
Phkb,19469640.9517176,Turbo2_A
Tmem94,NA,Turbo2_A
Znf12,NA,Turbo2_A
Ppp6r1,5716381.49146873,Turbo2_A
Map6,97996672.2244025,Turbo2_A
Lats2,553999.394154046,Turbo2_A
Sez6,NA,Turbo2_A
Pcdh8,NA,Turbo2_A
Pdpr,399639.713244832,Turbo2_A
Ube2q1,NA,Turbo2_A
Kirrel2,NA,Turbo2_A
Pgm2,NA,Turbo2_A
Adgra3,NA,Turbo2_A
Elp1,8362034.62874821,Turbo2_A
Rragd,NA,Turbo2_A
Cdc42bpb,1833828.51830084,Turbo2_A
KRT77,NA,Turbo2_A
Ahcyl1,1265741979.02941,Turbo2_A
Mib1,NA,Turbo2_A
Sytl5,NA,Turbo2_A
Gabbr2,50599838.4684791,Turbo2_A
Gpr101,NA,Turbo2_A
Csmd3,NA,Turbo2_A
Mtmr12,NA,Turbo2_A
Epg5,NA,Turbo2_A
Vat1l,NA,Turbo2_A
Rpap1,NA,Turbo2_A
Sipa1l2,NA,Turbo2_A
Lrrc7,10358860.8810095,Turbo2_A
Pcdh19,NA,Turbo2_A
Lrfn2,NA,Turbo2_A
Erbin,33092706.3190177,Turbo2_A
Gramd1b,233125.342707537,Turbo2_A
Cadps,23311432.3217242,Turbo2_A
Kiaa1107,2192772.2627279,Turbo2_A
Ppm1e,4503633.64909058,Turbo2_A
Adcy2,1840982.90209701,Turbo2_A
Phf24,1128632.33017704,Turbo2_A
Mon2,11217025.2086862,Turbo2_A
R3hdm2,NA,Turbo2_A
Nisch,625984.323843787,Turbo2_A
Dnajc16,NA,Turbo2_A
Zdhhc17,NA,Turbo2_A
Nav3,NA,Turbo2_A
Cyld,1269247.45893973,Turbo2_A
Plekhm2,598022.170538484,Turbo2_A
Adgrl1,3924188.09699027,Turbo2_A
Adgrl3,391988.825319942,Turbo2_A
Ddn,NA,Turbo2_A
Baiap3,NA,Turbo2_A
Cul9,NA,Turbo2_A
Clasp1,2227869.93133752,Turbo2_A
Fnbp1,2610907.01433013,Turbo2_A
Vps13b,NA,Turbo2_A
Dnajc6,21006895.8718396,Turbo2_A
Sgsm2,NA,Turbo2_A
Ripor2,NA,Turbo2_A
Daam2,16018029.2624366,Turbo2_A
Snph,221426.420168494,Turbo2_A
Madd,12486788.3729734,Turbo2_A
Clec16a,615853.743641109,Turbo2_A
Arhgef17,NA,Turbo2_A
Rimbp2,290518.035129972,Turbo2_A
Zfyve16,NA,Turbo2_A
Cep170b,NA,Turbo2_A
Avl9,2141528.58898137,Turbo2_A
Pum2,401571.406137358,Turbo2_A
Kiaa0232,NA,Turbo2_A
Mfn2,957370.232546385,Turbo2_A
Scrib,5588722.51466463,Turbo2_A
Pum1,617886.216369417,Turbo2_A
Usp8,2128627.48598967,Turbo2_A
Nup214,2297667.11793648,Turbo2_A
Ube3c,NA,Turbo2_A
Plxna4,1903906.82333296,Turbo2_A
Septin9,27311358.3284665,Turbo2_A
Rab3gap1,4272813.61180846,Turbo2_A
Sestd1,652182.713525402,Turbo2_A
Naa15,NA,Turbo2_A
Mogs,259115.424244414,Turbo2_A
Dgkz,1944855.51947777,Turbo2_A
Slc20a2,1703944.28640854,Turbo2_A
Pgrmc2,NA,Turbo2_A
Cdc42bpg,NA,Turbo2_A
Polr2e,NA,Turbo2_A
Abhd13,NA,Turbo2_A
Kcmf1,NA,Turbo2_A
Adck5,NA,Turbo2_A
Cpm,NA,Turbo2_A
Ints8,NA,Turbo2_A
Dtx3,NA,Turbo2_A
Ap4e1,135902.687534403,Turbo2_A
Camsap3,170199.561494642,Turbo2_A
Trim56,3462459.15649134,Turbo2_A
Sra1,NA,Turbo2_A
Tdrkh,790112.607948656,Turbo2_A
Tecpr1,1782605.79898322,Turbo2_A
Epn1,2689236.97887626,Turbo2_A
Asphd2,NA,Turbo2_A
Whrn,NA,Turbo2_A
Ppp1r10,NA,Turbo2_A
Tmcc2,NA,Turbo2_A
Prpf40b,NA,Turbo2_A
Znf569,NA,Turbo2_A
Wipi2,6000820.74045838,Turbo2_A
Crybg3,NA,Turbo2_A
Zmpste24,NA,Turbo2_A
Kirrel1,NA,Turbo2_A
Hydin,NA,Turbo2_A
Agfg2,1424439.69826922,Turbo2_A
Mtdh,27179153.1618035,Turbo2_A
Hapln4,NA,Turbo2_A
Vac14,172341.045947591,Turbo2_A
Trmt9b,NA,Turbo2_A
Fbll1,NA,Turbo2_A
Jph4,NA,Turbo2_A
Gpr176,NA,Turbo2_A
Aftph,NA,Turbo2_A
Ddrgk1,174543.492821241,Turbo2_A
Ubap2l,22451940.5324122,Turbo2_A
Btbd10,NA,Turbo2_A
Lrrc15,NA,Turbo2_A
Pelo,NA,Turbo2_A
C2cd2l,1346985.77510999,Turbo2_A
Flnb,NA,Turbo2_A
Tmem121,NA,Turbo2_A
Reps2,NA,Turbo2_A
Usp6nl,237514.96330153,Turbo2_A
Nrde2,NA,Turbo2_A
Chn2,NA,Turbo2_A
Ric8b,NA,Turbo2_A
Lrrtm4,NA,Turbo2_A
Eif4g3,22031102.6947928,Turbo2_A
Pip4k2b,6583993.5151643,Turbo2_A
Atg2b,23087.6754761467,Turbo2_A
Acad11,NA,Turbo2_A
Bdh1,20595065.0055774,Turbo2_A
Wnk3,NA,Turbo2_A
Tbc1d5,458619.083950993,Turbo2_A
Atp2c1,8248.20278216558,Turbo2_A
Samd4b,304564.140763007,Turbo2_A
Nucks1,352104.773235815,Turbo2_A
Lrfn4,NA,Turbo2_A
Glrx5,NA,Turbo2_A
Llgl1,15790848.0518948,Turbo2_A
Prickle2,434462.690725218,Turbo2_A
Camta2,NA,Turbo2_A
Bsdc1,155249.438215313,Turbo2_A
Rbsn,3202461.4873744,Turbo2_A
Dixdc1,NA,Turbo2_A
Ddhd2,NA,Turbo2_A
Ddhd1,8273073.94880745,Turbo2_A
Dpp8,NA,Turbo2_A
Cnksr2,NA,Turbo2_A
Aatk,830937.121883927,Turbo2_A
Dapk1,NA,Turbo2_A
Arhgap33,NA,Turbo2_A
Bcas1,429726.430808904,Turbo2_A
Rmnd5a,NA,Turbo2_A
Znf598,NA,Turbo2_A
Safb2,689491.74185537,Turbo2_A
Afap1,NA,Turbo2_A
Pde4dip,NA,Turbo2_A
Abhd16b,NA,Turbo2_A
Pank4,NA,Turbo2_A
Tnc,NA,Turbo2_A
Astn2,NA,Turbo2_A
Negr1,803104.385316632,Turbo2_A
Shank2,67854507.967848,Turbo2_A
Amigo1,NA,Turbo2_A
Adgrb3,5277276.40688268,Turbo2_A
Lrsam1,524911.227155839,Turbo2_A
Rap2a,508365.9591346,Turbo2_A
Zer1,199309.385768775,Turbo2_A
Snx32,NA,Turbo2_A
Wdtc1,NA,Turbo2_A
Them6,137217.351559583,Turbo2_A
Spag1,NA,Turbo2_A
Ttc9c,NA,Turbo2_A
Ddx42,996758.882343975,Turbo2_A
Ankfy1,1049658.60007883,Turbo2_A
Slitrk5,314060.474747649,Turbo2_A
Slitrk4,NA,Turbo2_A
Slitrk3,NA,Turbo2_A
Slitrk2,4051701.65269993,Turbo2_A
Zfyve1,869887.196884,Turbo2_A
Tmem39b,NA,Turbo2_A
Nfasc,15634947.6804829,Turbo2_A
Nrcam,1537532.94352658,Turbo2_A
Ccdc50,NA,Turbo2_A
Dlg1,23248675.6650557,Turbo2_A
Bbs9,NA,Turbo2_A
Atpaf1,NA,Turbo2_A
Ireb2,NA,Turbo2_A
Mast4,1579290.32686164,Turbo2_A
Arhgap32,22586002.1389602,Turbo2_A
Ubp1,NA,Turbo2_A
Mfn1,NA,Turbo2_A
Srgap3,10984259.8708335,Turbo2_A
Cpeb2,NA,Turbo2_A
Pdk1,NA,Turbo2_A
Wdr82,NA,Turbo2_A
Gatd1,NA,Turbo2_A
Tufm,10727380.0448401,Turbo2_A
Cpped1,NA,Turbo2_A
Svop,NA,Turbo2_A
Rnf214,4193434.44437982,Turbo2_A
Trim65,174319.029362572,Turbo2_A
Lpp,16235895.2763936,Turbo2_A
Kctd3,NA,Turbo2_A
Tnpo1,2085764.04097122,Turbo2_A
Plppr1,NA,Turbo2_A
Actbl2,NA,Turbo2_A
Erlin2,2240940.2233055,Turbo2_A
Ppp2r2c,NA,Turbo2_A
Hnrnpa3,21493156.6652701,Turbo2_A
Necab1,NA,Turbo2_A
Psmd11,NA,Turbo2_A
Sv2b,7198027.19331656,Turbo2_A
Katnb1,280711.659041999,Turbo2_A
Tmem169,NA,Turbo2_A
Rhot1,2685203.50728887,Turbo2_A
Efr3a,NA,Turbo2_A
Sh3bgrl2,374384.643594086,Turbo2_A
Tmem198,NA,Turbo2_A
Poldip3,NA,Turbo2_A
Znf365,NA,Turbo2_A
Ppp1r12b,NA,Turbo2_A
Lhfpl2,NA,Turbo2_A
Lrrtm2,NA,Turbo2_A
Oxa1l,NA,Turbo2_A
Limd2,NA,Turbo2_A
Enoph1,NA,Turbo2_A
Htatsf1,NA,Turbo2_A
Ptgr3,NA,Turbo2_A
Cpt1c,1034901.34405713,Turbo2_A
Eif4b,64301674.922319,Turbo2_A
Atg4b,NA,Turbo2_A
Elmod2,NA,Turbo2_A
Ubash3b,NA,Turbo2_A
Samm50,8503515.41076326,Turbo2_A
Reep1,NA,Turbo2_A
U2af1l4,NA,Turbo2_A
Slc7a6,NA,Turbo2_A
Nipal3,NA,Turbo2_A
Synpr,NA,Turbo2_A
Slc25a40,NA,Turbo2_A
Vipas39,580256.640660203,Turbo2_A
Aars1,5282295.33494921,Turbo2_A
Lrrc8d,NA,Turbo2_A
Arl15,1619507.47390669,Turbo2_A
Ublcp1,NA,Turbo2_A
Epb41l5,886358.179724036,Turbo2_A
Cept1,286894.739106018,Turbo2_A
Flrt3,NA,Turbo2_A
Gpt2,NA,Turbo2_A
Micall1,NA,Turbo2_A
Phyhipl,68592761.8649465,Turbo2_A
Ccny,NA,Turbo2_A
Nars2,NA,Turbo2_A
Fto,NA,Turbo2_A
Timm29,204210.233783427,Turbo2_A
Slc5a7,NA,Turbo2_A
Hpcal4,NA,Turbo2_A
Cdc23,NA,Turbo2_A
Krt75,NA,Turbo2_A
Pck2,NA,Turbo2_A
Orai2,NA,Turbo2_A
Cnot10,NA,Turbo2_A
Fbxl2,NA,Turbo2_A
Tm9sf4,181158.668312076,Turbo2_A
Wasf2,NA,Turbo2_A
Coro2b,13203765.9109911,Turbo2_A
Ubap1,NA,Turbo2_A
Thnsl1,NA,Turbo2_A
Wdr48,1789262.04308229,Turbo2_A
Tiprl,5359273.95181822,Turbo2_A
Slc25a12,37611327.2790497,Turbo2_A
Gopc,NA,Turbo2_A
Dennd6a,327792.983224762,Turbo2_A
Atl1,731016.154740537,Turbo2_A
Sephs1,436014.351804762,Turbo2_A
Fbxl4,NA,Turbo2_A
Ano10,NA,Turbo2_A
Echs1,NA,Turbo2_A
Lrrc24,NA,Turbo2_A
Wdr3,NA,Turbo2_A
Rab39b,1090416.052088,Turbo2_A
Dcakd,209568.296080408,Turbo2_A
Rab39a,NA,Turbo2_A
Ptbp3,NA,Turbo2_A
Pcmtd2,NA,Turbo2_A
Atcay,NA,Turbo2_A
Maip1,NA,Turbo2_A
Pgs1,872283.536326799,Turbo2_A
Nrdc,NA,Turbo2_A
Czib,NA,Turbo2_A
Rab9b,NA,Turbo2_A
Gabra5,NA,Turbo2_A
Nipa1,NA,Turbo2_A
Tbc1d10b,1062053.23690459,Turbo2_A
Elmo2,9865226.9695062,Turbo2_A
Txlng,NA,Turbo2_A
Ganab,4968354.48716902,Turbo2_A
Rbm45,NA,Turbo2_A
Cstpp1,NA,Turbo2_A
Rbm22,NA,Turbo2_A
Sybu,NA,Turbo2_A
Oscp1,854955.473214088,Turbo2_A
Snx14,NA,Turbo2_A
Cyria,334873.326278443,Turbo2_A
Znf592,NA,Turbo2_A
Mal2,555271.146193184,Turbo2_A
Cdkn2aip,813325.046402761,Turbo2_A
Mia3,NA,Turbo2_A
Frmd4a,2875109.74357829,Turbo2_A
Rbfox3,NA,Turbo2_A
Comtd1,NA,Turbo2_A
Iars2,2844592.3680397,Turbo2_A
Rufy1,2271787.99312581,Turbo2_A
Dock9,NA,Turbo2_A
Hook1,NA,Turbo2_A
Dars2,NA,Turbo2_A
Cstf2,10156505.9556417,Turbo2_A
Ranbp6,NA,Turbo2_A
Prune1,8591297.7095692,Turbo2_A
Arl14ep,NA,Turbo2_A
Anks1b,100396362.896819,Turbo2_A
Zc3h14,302356.475616147,Turbo2_A
Marf1,NA,Turbo2_A
Dlgap2,185870.134508449,Turbo2_A
Ap5m1,NA,Turbo2_A
Nup93,NA,Turbo2_A
Chmp2b,1549082.82947615,Turbo2_A
Zc2hc1a,563237.986545664,Turbo2_A
Slc6a17,NA,Turbo2_A
Smarcal1,NA,Turbo2_A
Slc30a6,NA,Turbo2_A
Sgta,NA,Turbo2_A
Eif2a,5829398.22307555,Turbo2_A
Mrps35,NA,Turbo2_A
Miga2,1040694.06660928,Turbo2_A
Tmem11,2153480.58489162,Turbo2_A
Csnk1a1,NA,Turbo2_A
Ahsa1,22623369.9868081,Turbo2_A
Rcc2,231258.196146523,Turbo2_A
Mrps27,NA,Turbo2_A
Elp6,NA,Turbo2_A
Ipo5,NA,Turbo2_A
Pi4kb,NA,Turbo2_A
Cyp20a1,NA,Turbo2_A
Ift74,NA,Turbo2_A
Ptk7,170599.426169447,Turbo2_A
Tnrc6b,1868868.7108025,Turbo2_A
Thoc5,NA,Turbo2_A
Baiap2,12347.7120709875,Turbo2_A
Mterf2,NA,Turbo2_A
Pdhx,NA,Turbo2_A
Slc25a29,NA,Turbo2_A
Usp54,6831597.40079458,Turbo2_A
Unk,NA,Turbo2_A
Ablim2,5404698.32389517,Turbo2_A
Eea1,322914.341111551,Turbo2_A
Mblac2,NA,Turbo2_A
Srsf7,NA,Turbo2_A
Dop1a,NA,Turbo2_A
Ankrd34c,NA,Turbo2_A
Slc17a6,1226953.04656063,Turbo2_A
Nceh1,9529504.44871305,Turbo2_A
Plcxd3,209327.56491262,Turbo2_A
Lsamp,2754596.00120047,Turbo2_A
Rps6kc1,217510.915279186,Turbo2_A
Lss,NA,Turbo2_A
Unc80,NA,Turbo2_A
Cadm2,2629782.14242709,Turbo2_A
Cpne4,NA,Turbo2_A
Flrt2,NA,Turbo2_A
Slc9a7,NA,Turbo2_A
Tars3,NA,Turbo2_A
Olfm2,NA,Turbo2_A
Tmem214,NA,Turbo2_A
Nyap2,NA,Turbo2_A
Hspa13,NA,Turbo2_A
Tbck,NA,Turbo2_A
Cdh7,NA,Turbo2_A
Srp68,9346139.77989339,Turbo2_A
Eif4e2,NA,Turbo2_A
Shc2,NA,Turbo2_A
Me3,1475753.03351946,Turbo2_A
Dlat,6561780.48164054,Turbo2_A
Rab3gap2,14592178.8670398,Turbo2_A
Slc25a32,NA,Turbo2_A
Fbxo38,NA,Turbo2_A
Gga3,272915.270840452,Turbo2_A
Lars1,2124895.29797836,Turbo2_A
Mettl2,NA,Turbo2_A
Ckap4,NA,Turbo2_A
Mical2,NA,Turbo2_A
Qars1,28329437.5119182,Turbo2_A
Acbd3,899415.025223879,Turbo2_A
Gtf3c4,NA,Turbo2_A
Mon1b,NA,Turbo2_A
Hadha,3949595.25479771,Turbo2_A
Coq3,NA,Turbo2_A
Rassf2,2090271.93949265,Turbo2_A
Larp6,NA,Turbo2_A
Fat3,NA,Turbo2_A
Wdr35,NA,Turbo2_A
Ints6l,3447103.28866386,Turbo2_A
Tcaf1,NA,Turbo2_A
Derl2,NA,Turbo2_A
Neto2,NA,Turbo2_A
Kctd6,NA,Turbo2_A
Armc6,2204331.26473381,Turbo2_A
Trmt2a,NA,Turbo2_A
Kbtbd11,1224962.84184956,Turbo2_A
Iqcb1,NA,Turbo2_A
Acp6,NA,Turbo2_A
NARS1,13683424.288918,Turbo2_A
Rpl24,2846456.2060586,Turbo2_A
Rbfox2,431506.284544933,Turbo2_A
Rhbdd3,NA,Turbo2_A
Mob1b,742428.839679244,Turbo2_A
Efemp1,NA,Turbo2_A
Daam1,165107.409960015,Turbo2_A
Map4k5,1538329.3116977,Turbo2_A
Dmxl2,50468314.2122563,Turbo2_A
Sgsm1,NA,Turbo2_A
Gpr180,NA,Turbo2_A
Elmo1,NA,Turbo2_A
Abraxas1,NA,Turbo2_A
Ppp1r18,NA,Turbo2_A
Rbak,NA,Turbo2_A
Rgs7bp,334696.783591146,Turbo2_A
Ralgapb,352655.604535158,Turbo2_A
Cpsf4,NA,Turbo2_A
Bicd1,NA,Turbo2_A
Fam177a1,NA,Turbo2_A
Kirrel3,NA,Turbo2_A
Rimoc1,1986010.68301757,Turbo2_A
Palm2,NA,Turbo2_A
Scfd1,1875169.78226684,Turbo2_A
Tmem209,NA,Turbo2_A
Rell2,NA,Turbo2_A
Prkaa2,678803.842948073,Turbo2_A
Cc2d1b,NA,Turbo2_A
Clasp2,136833739.881547,Turbo2_A
Slc18a2,NA,Turbo2_A
Kiaa1671,NA,Turbo2_A
Cptp,NA,Turbo2_A
Gpr89,NA,Turbo2_A
Rmdn2,667671.082841977,Turbo2_A
Pisd,NA,Turbo2_A
Rps6kb1,NA,Turbo2_A
Arf2,271820.87447508,Turbo2_A
Ppfia2,NA,Turbo2_A
Ap3s2,408132.099270935,Turbo2_A
Cpne3,556424.786192929,Turbo2_A
Tcp11l1,1655986.08690481,Turbo2_A
Ndrg4,NA,Turbo2_A
Csnk1g1,NA,Turbo2_A
Ankrd52,NA,Turbo2_A
Srrm2,395938.374473638,Turbo2_A
Pik3cb,NA,Turbo2_A
Flna,32889241.4737324,Turbo2_A
Cfap20,NA,Turbo2_A
Tusc3,NA,Turbo2_A
Cpsf7,893850.285793342,Turbo2_A
Pak4,NA,Turbo2_A
Hsdl1,3372633.57258645,Turbo2_A
Slc4a7,843360.333779779,Turbo2_A
Scfd2,1689657.90180371,Turbo2_A
Anapc5,NA,Turbo2_A
Gmppb,NA,Turbo2_A
Tox4,NA,Turbo2_A
Sec62,NA,Turbo2_A
Iars1,316295.256276577,Turbo2_A
Rap2c,NA,Turbo2_A
Ilvbl,24734.598583621,Turbo2_A
Aifm2,NA,Turbo2_A
Txnl4b,NA,Turbo2_A
Hook3,498852.320537706,Turbo2_A
Plekha1,NA,Turbo2_A
Fam163b,NA,Turbo2_A
Usp43,NA,Turbo2_A
Slc24a2,1621844.17414535,Turbo2_A
Dock1,34983638.7402748,Turbo2_A
Gphn,19598395.0424135,Turbo2_A
Lsm11,NA,Turbo2_A
Gprasp2,NA,Turbo2_A
Pggt1b,NA,Turbo2_A
Ldah,NA,Turbo2_A
Mpp7,NA,Turbo2_A
Atp6v1h,157384058.173056,Turbo2_A
Pdcl3,NA,Turbo2_A
Dpp9,NA,Turbo2_A
Nat14,NA,Turbo2_A
Qdpr,NA,Turbo2_A
Stx16,NA,Turbo2_A
Snx17,183698.856512914,Turbo2_A
Jakmip1,1048704.08264847,Turbo2_A
Ppme1,10955801.0383481,Turbo2_A
Lrch3,1347931.99740294,Turbo2_A
Nudt9,27231440.6347272,Turbo2_A
Ganc,NA,Turbo2_A
Rsl1d1,NA,Turbo2_A
Usp38,NA,Turbo2_A
Maob,NA,Turbo2_A
Camk1d,123676.199607183,Turbo2_A
Aldh5a1,5175026.63479593,Turbo2_A
KIAA1755,115531.839410581,Turbo2_A
Arrb1,725029.491830579,Turbo2_A
Orai1,NA,Turbo2_A
Phka2,NA,Turbo2_A
Ptges2,NA,Turbo2_A
B4gat1,NA,Turbo2_A
Vps35l,NA,Turbo2_A
Pithd1,130019.096343764,Turbo2_A
Gprin3,NA,Turbo2_A
Acaa2,NA,Turbo2_A
Dip2a,5000048.92225367,Turbo2_A
Larp4,368237.986513213,Turbo2_A
Pkn2,2332909.52984666,Turbo2_A
Etf1,5151375.68679705,Turbo2_A
Naa25,NA,Turbo2_A
Kank2,3897132.34648825,Turbo2_A
Rbbp5,NA,Turbo2_A
Pgam5,428712.469400436,Turbo2_A
Vps13c,6523430.5111881,Turbo2_A
Osbpl2,NA,Turbo2_A
Lrfn5,NA,Turbo2_A
Clptm1l,144449.487416802,Turbo2_A
Agap1,514374.319633989,Turbo2_A
Tmem87a,NA,Turbo2_A
Pigt,NA,Turbo2_A
Slc7a14,688351.588702093,Turbo2_A
Nalcn,NA,Turbo2_A
Osbpl6,753722.514896491,Turbo2_A
Tmx3,NA,Turbo2_A
Nkrf,NA,Turbo2_A
Usp47,2668864.53682827,Turbo2_A
Slc44a2,NA,Turbo2_A
Tbcd,838549.381840131,Turbo2_A
Poglut1,NA,Turbo2_A
Taok3,NA,Turbo2_A
Tbc1d17,509290.093365048,Turbo2_A
Lpcat2,NA,Turbo2_A
Fam234b,NA,Turbo2_A
Tnr,13709637.7025331,Turbo2_A
Phactr3,120083.785525839,Turbo2_A
Ythdf3,3051515.8696728,Turbo2_A
Yars2,NA,Turbo2_A
Nlgn3,2404038.86962457,Turbo2_A
Itpk1,752722.340621433,Turbo2_A
Fsd1l,NA,Turbo2_A
Rhof,NA,Turbo2_A
Lats1,201119.38384516,Turbo2_A
Cadps2,NA,Turbo2_A
Arhgap25,NA,Turbo2_A
Eogt,NA,Turbo2_A
Ttc39b,NA,Turbo2_A
Abi3,NA,Turbo2_A
Elmo3,NA,Turbo2_A
Slc9a9,NA,Turbo2_A
Arap2,2707734.16929206,Turbo2_A
Rint1,2740676.00813987,Turbo2_A
Ston2,6310183.90992525,Turbo2_A
Lrrtm3,NA,Turbo2_A
Dnm3,9711629.59529741,Turbo2_A
Tigar,854955.655740611,Turbo2_A
Tmem266,NA,Turbo2_A
Pogz,NA,Turbo2_A
