gs_long,counts,condition
Ppp1ca,NA,NL1_A
Ppp1cb,NA,NL1_A
Psmc1,NA,NL1_A
Psmc5,NA,NL1_A
Rps8,NA,NL1_A
Rps15a,NA,NL1_A
Ywhae,NA,NL1_A
Rps14,NA,NL1_A
Rps23,NA,NL1_A
Rps29,NA,NL1_A
Rps11,NA,NL1_A
Snrpd1,NA,NL1_A
Snrpd2,NA,NL1_A
Snrpd3,NA,NL1_A
Arf6,NA,NL1_A
Psmc6,NA,NL1_A
Kcnab2,NA,NL1_A
Abi2,13925844.9543165,NL1_A
Tsc22d1,NA,NL1_A
Eef1a2,NA,NL1_A
Rps4x,NA,NL1_A
Ppp2cb,NA,NL1_A
Rpl18a,NA,NL1_A
Ap2s1,NA,NL1_A
Rhob,NA,NL1_A
Rps6,16289386.2631727,NL1_A
Vsnl1,NA,NL1_A
H4c1,NA,NL1_A
Gabra1,NA,NL1_A
Atp6v1b2,NA,NL1_A
Rab1A,NA,NL1_A
Rab3c,NA,NL1_A
Ran,NA,NL1_A
Rpl23,NA,NL1_A
Ube2d2,NA,NL1_A
Rps24,NA,NL1_A
Rps26,NA,NL1_A
Gnb1,NA,NL1_A
Gnb2,NA,NL1_A
Gnb5,NA,NL1_A
Rpl30,NA,NL1_A
Cycs,NA,NL1_A
Rps3,NA,NL1_A
Rpl32,221758.868695099,NL1_A
Rpl8,NA,NL1_A
Pfn1,NA,NL1_A
Rps27a,NA,NL1_A
Tra2b,NA,NL1_A
Rac1,NA,NL1_A
Pafah1b1,NA,NL1_A
Rab3a,NA,NL1_A
Hspa8,NA,NL1_A
Vamp3,NA,NL1_A
Tpt1,NA,NL1_A
Mpc1,NA,NL1_A
Cyth2,NA,NL1_A
Dnaja1,NA,NL1_A
Hspd1,NA,NL1_A
Vamp2,NA,NL1_A
Eif4e,NA,NL1_A
Gabrb3,NA,NL1_A
Atp6v0c,NA,NL1_A
Mapk1,NA,NL1_A
Ppp1cc,NA,NL1_A
Gnas,NA,NL1_A
Ywhaz,NA,NL1_A
Slc7a10,5662471.86185778,NL1_A
Gabrb2,NA,NL1_A
Kcna2,NA,NL1_A
Kcnab1,NA,NL1_A
Crnkl1,NA,NL1_A
Hmgb1,NA,NL1_A
Dynll1,NA,NL1_A
Eif5a,NA,NL1_A
Kcnj3,NA,NL1_A
Rps17,NA,NL1_A
Ube2i,511580.023270265,NL1_A
Selenow,NA,NL1_A
Prkcg,NA,NL1_A
Rala,7071820.74342754,NL1_A
Rps12,NA,NL1_A
Rps10,NA,NL1_A
Ppp3ca,NA,NL1_A
Ppp2ca,NA,NL1_A
Phb,NA,NL1_A
Csnk2b,NA,NL1_A
Rpl22,NA,NL1_A
Rack1,NA,NL1_A
Acta1,NA,NL1_A
Prkacb,NA,NL1_A
Ywhaq,NA,NL1_A
Tuba4a,NA,NL1_A
Tuba1a,NA,NL1_A
Tubb4b,NA,NL1_A
Prkcb,NA,NL1_A
Ywhah,NA,NL1_A
Ranbp9,NA,NL1_A
Sbds,NA,NL1_A
Hrh1,331967.782559462,NL1_A
Dlg3,NA,NL1_A
Pip5k1a,NA,NL1_A
Lrig1,2039358.71621427,NL1_A
Lxn,NA,NL1_A
Adcyap1r1,NA,NL1_A
Plxna1,NA,NL1_A
Plxna3,NA,NL1_A
Dcc,NA,NL1_A
Chl1,NA,NL1_A
Map2k6,NA,NL1_A
Nfix,NA,NL1_A
Pald1,NA,NL1_A
Pfkfb2,NA,NL1_A
Pkn1,NA,NL1_A
Pdlim4,NA,NL1_A
Vamp7,NA,NL1_A
Hdac2,NA,NL1_A
Mpp1,NA,NL1_A
Pebp1,NA,NL1_A
Stam,NA,NL1_A
Stim1,NA,NL1_A
Tial1,NA,NL1_A
Hnrnph2,NA,NL1_A
Rock1,NA,NL1_A
Rock2,NA,NL1_A
Smad1,NA,NL1_A
Tank,NA,NL1_A
Hint1,NA,NL1_A
Elavl1,NA,NL1_A
Fgf13,281788.571846872,NL1_A
Rasgrf2,NA,NL1_A
Usp9x,NA,NL1_A
Tp53bp1,NA,NL1_A
Idh3g,NA,NL1_A
Cdh10,NA,NL1_A
Slc8a1,NA,NL1_A
Slc7a3,320916.688304732,NL1_A
Erbb2,NA,NL1_A
Rit2,NA,NL1_A
Evl,NA,NL1_A
Slc9a3r1,139757018.360094,NL1_A
Stx4,NA,NL1_A
Pde7a,NA,NL1_A
Naca,NA,NL1_A
Irf3,NA,NL1_A
Casp3,NA,NL1_A
Ctps1,NA,NL1_A
Gaa,NA,NL1_A
Atp8a1,NA,NL1_A
Cct7,NA,NL1_A
Cct2,NA,NL1_A
Cct4,NA,NL1_A
Cct5,NA,NL1_A
Cct6a,NA,NL1_A
Cct3,NA,NL1_A
Stim2,NA,NL1_A
Tnik,NA,NL1_A
Wnk1,NA,NL1_A
Rpl36a,2862642.10867763,NL1_A
Tubg1,NA,NL1_A
Arf5,NA,NL1_A
Cplx2,NA,NL1_A
Ap2m1,NA,NL1_A
Rhog,NA,NL1_A
Rpl19,NA,NL1_A
Srsf3,NA,NL1_A
NA,NA,NL1_A
Adcy5,NA,NL1_A
Cdh8,NA,NL1_A
Nptn,NA,NL1_A
Csrp1,NA,NL1_A
Rps3a,NA,NL1_A
Sms,13014976.0878312,NL1_A
Sephs2,NA,NL1_A
Evi5,3407034.09663427,NL1_A
Atp1b3,NA,NL1_A
Psme1,NA,NL1_A
G3bp2,NA,NL1_A
Vps45,NA,NL1_A
Arhgap5,NA,NL1_A
Ica1,8825896.7687746,NL1_A
Crmp1,NA,NL1_A
Mprip,NA,NL1_A
Kcnk2,3626605.60365096,NL1_A
Slc30a3,NA,NL1_A
Fhl1,NA,NL1_A
Smad4,NA,NL1_A
Adcy8,NA,NL1_A
Rgs14,1849730.58536326,NL1_A
Gclc,NA,NL1_A
Adra1b,NA,NL1_A
Cpt1a,NA,NL1_A
Wbp2,NA,NL1_A
Thumpd3,NA,NL1_A
Grm1,NA,NL1_A
Gfra1,27191.5504135004,NL1_A
Xrn1,NA,NL1_A
Cxadr,NA,NL1_A
Alk,NA,NL1_A
Sirpa,NA,NL1_A
Neo1,NA,NL1_A
Fh,NA,NL1_A
Pld2,15733681.2878003,NL1_A
Pla2g6,NA,NL1_A
Map4k4,NA,NL1_A
G3bp1,NA,NL1_A
Nfib,NA,NL1_A
Rbbp6,NA,NL1_A
Dab2,NA,NL1_A
Apba2,NA,NL1_A
Cds1,NA,NL1_A
Gnpat,58235.938078067,NL1_A
Atp8a2,NA,NL1_A
Arvcf,NA,NL1_A
Tubb5,NA,NL1_A
Prdx5,NA,NL1_A
Stx2,2920403.85937779,NL1_A
Il6st,NA,NL1_A
G6pdx,NA,NL1_A
Hnrnpul2,NA,NL1_A
Pde1b,NA,NL1_A
Grin2b,NA,NL1_A
Egfr,105139406.997346,NL1_A
Adra2a,862073.661912084,NL1_A
Adcy6,8380.82965736592,NL1_A
Sec23a,NA,NL1_A
Cacna1c,NA,NL1_A
Vcp,NA,NL1_A
Uba1,NA,NL1_A
Ctnnb1,NA,NL1_A
Jup,NA,NL1_A
Sos2,NA,NL1_A
Nfia,NA,NL1_A
Epha4,NA,NL1_A
Mark3,NA,NL1_A
Epha2,NA,NL1_A
Enah,NA,NL1_A
Atp5f1a,NA,NL1_A
Grin2d,NA,NL1_A
Kcnb1,NA,NL1_A
Kcnd1,NA,NL1_A
Rela,NA,NL1_A
Ckb,NA,NL1_A
Smpd1,58768.9638982418,NL1_A
Nf1,NA,NL1_A
KRT17,NA,NL1_A
Yes1,95224838.7630252,NL1_A
Cdk18,499494.137028803,NL1_A
Mark2,NA,NL1_A
Hspg2,641584.283394567,NL1_A
Fabp5,NA,NL1_A
Ptprg,399908.968649791,NL1_A
Pc,NA,NL1_A
Drp2,NA,NL1_A
Eml1,NA,NL1_A
Eif5b,NA,NL1_A
Anxa7,NA,NL1_A
Bax,NA,NL1_A
Dmwd,NA,NL1_A
Calb2,NA,NL1_A
Kcnma1,NA,NL1_A
Eps8,33686863.7545416,NL1_A
Padi2,NA,NL1_A
Ssrp1,NA,NL1_A
Slc7a1,4957247.72026146,NL1_A
Agbl4,NA,NL1_A
Inf2,NA,NL1_A
Unc79,NA,NL1_A
Trio,NA,NL1_A
Slc45a4,201577.822736244,NL1_A
Vps8,NA,NL1_A
Dact3,NA,NL1_A
Itgb8,NA,NL1_A
Tanc1,NA,NL1_A
Npepps,NA,NL1_A
Pepd,NA,NL1_A
Relch,NA,NL1_A
Gspt2,NA,NL1_A
Kcnc2,NA,NL1_A
Map6d1,NA,NL1_A
Grm2,NA,NL1_A
Fam171b,23676430.2902076,NL1_A
Dok7,NA,NL1_A
Map3k13,NA,NL1_A
Cpne9,NA,NL1_A
Phactr1,NA,NL1_A
Gsk3a,NA,NL1_A
Psd3,NA,NL1_A
Hsdl2,NA,NL1_A
Trpm1,NA,NL1_A
Msto1,NA,NL1_A
Slc39a7,NA,NL1_A
Cnnm3,4117814.65413276,NL1_A
Acot6,NA,NL1_A
Osbp,NA,NL1_A
March5,NA,NL1_A
Prex2,NA,NL1_A
Plekhf1,NA,NL1_A
Mrpl10,NA,NL1_A
Patl1,NA,NL1_A
Fahd2,NA,NL1_A
Hs1bp3,NA,NL1_A
Cul4a,NA,NL1_A
Abraxas2,NA,NL1_A
Sppl2b,NA,NL1_A
Ppp1r21,NA,NL1_A
Stt3b,NA,NL1_A
Hp1bp3,NA,NL1_A
Rnf157,NA,NL1_A
Iqsec3,NA,NL1_A
Lpcat1,NA,NL1_A
Spryd7,NA,NL1_A
Gmps,NA,NL1_A
Mat2a,NA,NL1_A
Ric8a,NA,NL1_A
Pde12,NA,NL1_A
Zc3h15,NA,NL1_A
Smarca4,NA,NL1_A
Prrc2c,NA,NL1_A
Trappc10,NA,NL1_A
Gdpgp1,NA,NL1_A
Scrn3,NA,NL1_A
Tmem38a,NA,NL1_A
Ccdc102a,NA,NL1_A
Micall2,NA,NL1_A
Ctdnep1,NA,NL1_A
Ankmy2,NA,NL1_A
Pnpla6,NA,NL1_A
Hk3,NA,NL1_A
Cblb,NA,NL1_A
Krt2,NA,NL1_A
Pbxip1,NA,NL1_A
Tmem63b,NA,NL1_A
Pip4p1,NA,NL1_A
Cnnm2,NA,NL1_A
Psmd1,NA,NL1_A
Slc17a7,NA,NL1_A
Fam131b,NA,NL1_A
Aifm3,8418068.04767477,NL1_A
Lmtk2,NA,NL1_A
Cybc1,NA,NL1_A
Slc25a33,NA,NL1_A
Esyt2,NA,NL1_A
Trappc9,NA,NL1_A
Khsrp,NA,NL1_A
Pag1,NA,NL1_A
Ddb1,NA,NL1_A
Dennd1b,NA,NL1_A
Mast3,NA,NL1_A
Rnf149,161761.443934027,NL1_A
Sec24a,NA,NL1_A
Ctu2,NA,NL1_A
Gse1,NA,NL1_A
Ulk3,NA,NL1_A
Hectd3,NA,NL1_A
Lbr,NA,NL1_A
Qrich1,NA,NL1_A
Ttll12,NA,NL1_A
Wdr41,NA,NL1_A
NA,NA,NL1_A
Ube2z,NA,NL1_A
Puf60,NA,NL1_A
Zyg11b,NA,NL1_A
Garem1,NA,NL1_A
Wdr19,NA,NL1_A
Hdhd2,NA,NL1_A
Arfgef3,NA,NL1_A
Sdk1,NA,NL1_A
Dip2b,NA,NL1_A
Wnk2,NA,NL1_A
Limch1,NA,NL1_A
Plxnd1,NA,NL1_A
Shisa6,NA,NL1_A
Nt5dc3,NA,NL1_A
Dab2ip,7823878.10096875,NL1_A
Adgrb1,NA,NL1_A
Gfod1,1774662.48588022,NL1_A
Snx27,NA,NL1_A
Agap2,NA,NL1_A
Pitpnm3,NA,NL1_A
Slc22a23,3391270.14017024,NL1_A
Aak1,NA,NL1_A
Slc2a13,NA,NL1_A
Tenm4,NA,NL1_A
Camkv,NA,NL1_A
Dop1b,NA,NL1_A
Nol8,NA,NL1_A
Pdap1,NA,NL1_A
Arhgap17,NA,NL1_A
Plekha7,NA,NL1_A
Cnep1r1,NA,NL1_A
Edc4,NA,NL1_A
Usp19,NA,NL1_A
Gtpbp2,77430.4972927474,NL1_A
NA,NA,NL1_A
Rmdn3,NA,NL1_A
Smu1,NA,NL1_A
Pak6,NA,NL1_A
Mccc2,NA,NL1_A
Gpd1l,16991564.0191416,NL1_A
Cog7,NA,NL1_A
Smcr8,NA,NL1_A
Ankrd27,NA,NL1_A
Mcu,NA,NL1_A
Ppp1r12c,NA,NL1_A
Lclat1,1061522.85665262,NL1_A
Usp30,NA,NL1_A
Gpr162,1349541.05401745,NL1_A
Gprin1,NA,NL1_A
Cryzl2,383174.082238268,NL1_A
Prrc1,NA,NL1_A
Arhgef40,1425994.61786879,NL1_A
Sec31a,NA,NL1_A
Fcho2,NA,NL1_A
Tgfbrap1,NA,NL1_A
Lingo2,NA,NL1_A
Plcl1,1169325.43172371,NL1_A
Insyn2a,NA,NL1_A
Fchsd2,NA,NL1_A
Sorbs2,NA,NL1_A
Cdkl5,NA,NL1_A
MAP11,NA,NL1_A
Cdc42bpa,NA,NL1_A
Tbc1d24,NA,NL1_A
Them4,NA,NL1_A
Strada,1148175.05191297,NL1_A
Pgap1,NA,NL1_A
Pdp1,NA,NL1_A
Ksr2,NA,NL1_A
Fam91a1,NA,NL1_A
Ermp1,NA,NL1_A
Vps51,NA,NL1_A
Slc30a10,NA,NL1_A
Grm5,NA,NL1_A
Tubal3,710608.888333871,NL1_A
Ankrd13c,NA,NL1_A
Fam81a,NA,NL1_A
Macrod2,1152732.54468634,NL1_A
Rgl3,NA,NL1_A
Prr7,NA,NL1_A
Nt5c2,NA,NL1_A
Elmod1,NA,NL1_A
Afg1l,217724.69138358,NL1_A
Pacs2,NA,NL1_A
Carmil2,314959.28670643,NL1_A
Vezt,NA,NL1_A
Stox2,NA,NL1_A
Shank3,NA,NL1_A
Fam189a2,520679.029907292,NL1_A
Abl2,NA,NL1_A
Oxr1,NA,NL1_A
Unc13a,NA,NL1_A
Plch1,140824.231985777,NL1_A
Arap1,NA,NL1_A
Odr4,NA,NL1_A
Trp53i11,NA,NL1_A
Xirp2,NA,NL1_A
Dscaml1,NA,NL1_A
Cdv3,NA,NL1_A
Snx33,NA,NL1_A
Tmem65,1834154.44114375,NL1_A
Tapt1,NA,NL1_A
Phactr4,NA,NL1_A
Ankrd28,NA,NL1_A
Pla2g4e,NA,NL1_A
Spire1,NA,NL1_A
Ddx46,NA,NL1_A
Thrap3,NA,NL1_A
Scn2b,NA,NL1_A
Deptor,1334330.25938601,NL1_A
Tab3,295003.610682808,NL1_A
Spag9,NA,NL1_A
Pex1,NA,NL1_A
Tut7,NA,NL1_A
Stxbp5l,NA,NL1_A
Slc4a10,NA,NL1_A
Psd,NA,NL1_A
Jcad,NA,NL1_A
Kctd16,NA,NL1_A
Iqsec2,NA,NL1_A
Ipcef1,NA,NL1_A
Spata13,NA,NL1_A
Prkaa1,NA,NL1_A
Tmem256,NA,NL1_A
Nufip2,NA,NL1_A
Taok1,NA,NL1_A
Mlip,NA,NL1_A
Slc39a12,50115141.093626,NL1_A
Cemip2,2787493.92876897,NL1_A
Arhgap1,NA,NL1_A
Xkr7,NA,NL1_A
Xkr4,NA,NL1_A
Vps13a,NA,NL1_A
C2cd4cC2CD4,NA,NL1_A
Slc25a51,3386407.15521454,NL1_A
Cnrip1,NA,NL1_A
Sdr39u1,4155536.24911369,NL1_A
Trappc1,601093.588029253,NL1_A
Crad,NA,NL1_A
Diras2,NA,NL1_A
Heatr5a,NA,NL1_A
Osbp2,NA,NL1_A
Cdh12,NA,NL1_A
Brsk1,3711713.61906281,NL1_A
Ccdc88a,NA,NL1_A
Ccdc85a,NA,NL1_A
Cyfip2,NA,NL1_A
Tom1l2,NA,NL1_A
Dhrs13,NA,NL1_A
Zzef1,NA,NL1_A
Abr,NA,NL1_A
Arhgap44,NA,NL1_A
Tns3,NA,NL1_A
Ankrd40,NA,NL1_A
Pfas,NA,NL1_A
Synrg,NA,NL1_A
Rap1gap2,NA,NL1_A
Tbc1d9b,NA,NL1_A
Cluh,NA,NL1_A
Mks1,NA,NL1_A
Ssh2,NA,NL1_A
Acaca,NA,NL1_A
Myh1,NA,NL1_A
Wwc1,NA,NL1_A
Specc1,NA,NL1_A
Myo1d,12830.0651935116,NL1_A
Kiaa0100,NA,NL1_A
Rabl6,NA,NL1_A
Dnajc11,NA,NL1_A
Dyrk2,NA,NL1_A
Wdr34,NA,NL1_A
Hykk,NA,NL1_A
Acbd5,NA,NL1_A
Lmtk3,NA,NL1_A
Arcn1,NA,NL1_A
Rnf123,NA,NL1_A
Zdhhc20,371555.984762085,NL1_A
Zdhhc18,69918.2155960836,NL1_A
Zdhhc23,NA,NL1_A
Zdhhc8,1669911.45651439,NL1_A
Sema5b,NA,NL1_A
Mast2,NA,NL1_A
Ogdh,NA,NL1_A
Cttn,NA,NL1_A
Kcnh1,NA,NL1_A
Myl6,NA,NL1_A
Adora1,NA,NL1_A
Icam5,NA,NL1_A
Nr2f1,NA,NL1_A
Flot2,NA,NL1_A
Hnrnpd,NA,NL1_A
Ppp5c,NA,NL1_A
Psmb6,NA,NL1_A
Map3k12,NA,NL1_A
Slc27a1,NA,NL1_A
Tcf4,NA,NL1_A
Slc30a1,NA,NL1_A
Khdrbs1,NA,NL1_A
Igf1r,NA,NL1_A
Gcdh,NA,NL1_A
Stxbp3,NA,NL1_A
Cldn11,NA,NL1_A
Gas7,NA,NL1_A
Rasa3,NA,NL1_A
Traf3,NA,NL1_A
Mertk,18871595.7268309,NL1_A
Akt2,NA,NL1_A
Ppp1r1b,NA,NL1_A
Dvl2,NA,NL1_A
Serpinb6,NA,NL1_A
Stip1,NA,NL1_A
Caprin1,NA,NL1_A
Reep5,NA,NL1_A
Arhgef2,NA,NL1_A
Elavl2,NA,NL1_A
Elavl3,NA,NL1_A
Eps15l1,NA,NL1_A
Vdac2,NA,NL1_A
Vdac3,NA,NL1_A
Vdac1,NA,NL1_A
Kpna1,NA,NL1_A
Papss1,NA,NL1_A
Ppp2r5c,NA,NL1_A
Asns,NA,NL1_A
Tmpo,NA,NL1_A
Hars,NA,NL1_A
Pak3,NA,NL1_A
Tsc2,NA,NL1_A
Dvl3,NA,NL1_A
Ei24,NA,NL1_A
Adam9,NA,NL1_A
Ppm1g,NA,NL1_A
Cdc37,NA,NL1_A
Ksr1,NA,NL1_A
Abcb7,3432448.53975129,NL1_A
Gbp4,NA,NL1_A
Shc3,NA,NL1_A
Astn1,NA,NL1_A
Bcar1,NA,NL1_A
Slc9a1,NA,NL1_A
Mapre1,NA,NL1_A
Prdx2,NA,NL1_A
Hcfc1,NA,NL1_A
Rgl2,NA,NL1_A
Pik3c2a,NA,NL1_A
Pafah1b3,NA,NL1_A
Pafah1b2,NA,NL1_A
Arhgef1,NA,NL1_A
Eif2d,NA,NL1_A
Nell2,NA,NL1_A
Snta1,NA,NL1_A
Sntb2,NA,NL1_A
Igbp1,NA,NL1_A
Soat1,NA,NL1_A
Acvr1b,NA,NL1_A
Abcd2,NA,NL1_A
Cacna1e,NA,NL1_A
Ctnna2,NA,NL1_A
Apc,NA,NL1_A
Hspa4,NA,NL1_A
Slc6a3,4425194.65981883,NL1_A
Bcap31,NA,NL1_A
Bad,NA,NL1_A
Bcan,NA,NL1_A
Cct6b,NA,NL1_A
Pcolce,41437.749433534,NL1_A
Prkg2,52665.4407345343,NL1_A
Hras,NA,NL1_A
Clcn4,NA,NL1_A
Kcna4,NA,NL1_A
Hadh,NA,NL1_A
Znf638,NA,NL1_A
Pde1a,NA,NL1_A
Alcam,NA,NL1_A
Rev3l,NA,NL1_A
Trim25,NA,NL1_A
Erbb4,NA,NL1_A
Snap91,NA,NL1_A
Fscn1,NA,NL1_A
Fxr1,NA,NL1_A
Gpam,NA,NL1_A
Ktn1,NA,NL1_A
Gdi2,NA,NL1_A
Slc20a1,9174123.0044481,NL1_A
Znf148,NA,NL1_A
Grid2,3040269.84922045,NL1_A
Grik5,NA,NL1_A
Grid1,2151724.64418547,NL1_A
Pacsin1,NA,NL1_A
Ddx19a,NA,NL1_A
Ddx5,NA,NL1_A
Slc29a2,NA,NL1_A
Atrx,NA,NL1_A
Hspa1a,NA,NL1_A
Hsph1,NA,NL1_A
Elavl4,NA,NL1_A
Il1rap,NA,NL1_A
Mrps31,NA,NL1_A
Cd47,NA,NL1_A
Itga6,NA,NL1_A
Znf354a,NA,NL1_A
Phgdh,NA,NL1_A
Kif5b,NA,NL1_A
Kif3b,NA,NL1_A
Lasp1,NA,NL1_A
Lrrn1,NA,NL1_A
Mrc1,NA,NL1_A
Mapk10,NA,NL1_A
Fgfr3,448739.162661236,NL1_A
Myh10,NA,NL1_A
Mog,NA,NL1_A
Kcna6,NA,NL1_A
Npm1,NA,NL1_A
Nnt,NA,NL1_A
Pcbp2,NA,NL1_A
Pea15,NA,NL1_A
Map3k7,NA,NL1_A
Prkci,NA,NL1_A
Plcg1,NA,NL1_A
Pon2,NA,NL1_A
Ddx3y,NA,NL1_A
Prkd1,NA,NL1_A
Dlg4,NA,NL1_A
Jak2,NA,NL1_A
Ptpn14,6949.77345800307,NL1_A
Ptprr,NA,NL1_A
Dag1,NA,NL1_A
Ddx3x,NA,NL1_A
Ralbp1,NA,NL1_A
Sema4a,NA,NL1_A
Sema4b,NA,NL1_A
Ssr4,NA,NL1_A
Dpysl3,NA,NL1_A
Scn9a,NA,NL1_A
Sptbn1,NA,NL1_A
Syp,NA,NL1_A
Tgoln1,NA,NL1_A
Trim28,NA,NL1_A
Tsn,NA,NL1_A
Tfrc,NA,NL1_A
Irak1,NA,NL1_A
Speg,NA,NL1_A
Epha6,NA,NL1_A
Sorbs1,NA,NL1_A
Dbnl,NA,NL1_A
Sh3gl1,NA,NL1_A
Sh3gl2,NA,NL1_A
Ndufa4,NA,NL1_A
Cstb,NA,NL1_A
Smad2,NA,NL1_A
Nptx1,NA,NL1_A
Fkbp3,NA,NL1_A
Eif4g2,NA,NL1_A
Vat1,NA,NL1_A
Zfp91,NA,NL1_A
Zyx,NA,NL1_A
Ptp4a1,1096488.46865375,NL1_A
Nup62,NA,NL1_A
Map2k2,3188376.59927421,NL1_A
Kcnc3,NA,NL1_A
Rab34,NA,NL1_A
Crk,NA,NL1_A
Raly,NA,NL1_A
Gdpd5,491691.06270929,NL1_A
Hepacam,NA,NL1_A
Spr,NA,NL1_A
Runx3,NA,NL1_A
Maoa,NA,NL1_A
Pik3r3,NA,NL1_A
Sema4c,NA,NL1_A
Agtpbp1,NA,NL1_A
Actr3b,NA,NL1_A
Sf1,NA,NL1_A
Surf4,NA,NL1_A
Myo6,NA,NL1_A
Syn2,NA,NL1_A
Sqstm1,NA,NL1_A
Aktip,NA,NL1_A
Fkbp5,NA,NL1_A
Atp7a,NA,NL1_A
Atp4a,NA,NL1_A
Sord,NA,NL1_A
Ca4,NA,NL1_A
Ptprj,NA,NL1_A
Hist1h2bb,NA,NL1_A
Ptprd,NA,NL1_A
Top2b,NA,NL1_A
Ptpn13,NA,NL1_A
Tpp2,NA,NL1_A
Gk,NA,NL1_A
Sdc3,NA,NL1_A
Gpd2,NA,NL1_A
Hist2h2ac,38642.2676616639,NL1_A
Srm,NA,NL1_A
Ugt8,NA,NL1_A
Vcl,NA,NL1_A
Cr1l,NA,NL1_A
Gart,NA,NL1_A
Eif3j2,NA,NL1_A
Rbm12b2,NA,NL1_A
TCAIM,NA,NL1_A
Cbarp,NA,NL1_A
Slc13a5,9518415.45250848,NL1_A
Grm7,NA,NL1_A
Tent4b,NA,NL1_A
Crtc1,NA,NL1_A
Grm4,NA,NL1_A
Begain,NA,NL1_A
Rapgefl1,36696.4462606327,NL1_A
Cltc,NA,NL1_A
Kiaa1549,NA,NL1_A
Git1,NA,NL1_A
Pkp4,27847531.5200302,NL1_A
Galk2,NA,NL1_A
Ahcyl2,NA,NL1_A
Mars,NA,NL1_A
Elfn2,NA,NL1_A
Peak1,NA,NL1_A
Brsk2,NA,NL1_A
Znf512,NA,NL1_A
Gba2,NA,NL1_A
Arhgap23,NA,NL1_A
Sh3rf1,NA,NL1_A
Prex1,NA,NL1_A
Nlgn2,NA,NL1_A
Fgd6,NA,NL1_A
Pnkd,NA,NL1_A
Hectd1,NA,NL1_A
Hbs1l,NA,NL1_A
Thsd7a,NA,NL1_A
Ehbp1,NA,NL1_A
Ablim3,NA,NL1_A
Ltn1,NA,NL1_A
Swap70,NA,NL1_A
Fam189a1,NA,NL1_A
Atrnl1,NA,NL1_A
Cep170,NA,NL1_A
Cdc5l,NA,NL1_A
Cep290,NA,NL1_A
Larp4b,NA,NL1_A
FAM120A,NA,NL1_A
Usp7,NA,NL1_A
Arhgap21,NA,NL1_A
Nop58,398692.937738111,NL1_A
Brinp2,164705.862058208,NL1_A
Megf10,1636644.25729327,NL1_A
Wls,135112.976879017,NL1_A
Carmil1,NA,NL1_A
Slc25a23,NA,NL1_A
Scap,NA,NL1_A
Nomo1,NA,NL1_A
Insyn2b,NA,NL1_A
Anks6,165125.814405362,NL1_A
Kdsr,NA,NL1_A
Ralgapa1,NA,NL1_A
Hecw2,NA,NL1_A
Arhgap20,NA,NL1_A
Krt42,NA,NL1_A
Krt77,NA,NL1_A
Exoc3,NA,NL1_A
Mvb12b,NA,NL1_A
KRT80,NA,NL1_A
Dgkb,12864275.7746529,NL1_A
Fbxo41,5419892.34080055,NL1_A
Gpr17,NA,NL1_A
Retreg2,NA,NL1_A
G6pc3,NA,NL1_A
Npepl1,32098.3584124644,NL1_A
Sphkap,NA,NL1_A
Rragb,NA,NL1_A
Wdcp,NA,NL1_A
U2surp,NA,NL1_A
Wdr44,NA,NL1_A
Ocrl,NA,NL1_A
Helb,NA,NL1_A
Cpsf6,NA,NL1_A
Lpcat4,NA,NL1_A
Ift122,NA,NL1_A
Rprd2,NA,NL1_A
Wwc2,NA,NL1_A
Dpp10,NA,NL1_A
Asic1,NA,NL1_A
Sec23ip,NA,NL1_A
Eif4g1,NA,NL1_A
Soga3,NA,NL1_A
Hdac4,3362948.89549986,NL1_A
Rbm26,NA,NL1_A
March1,NA,NL1_A
Xpnpep1,NA,NL1_A
Ppp2r2a,NA,NL1_A
Ankle2,NA,NL1_A
Psd2,NA,NL1_A
Inpp4b,NA,NL1_A
Tnpo3,NA,NL1_A
Ppp4r3a,NA,NL1_A
Sik3,NA,NL1_A
Snrnp200,NA,NL1_A
Abcf1,NA,NL1_A
Inppl1,NA,NL1_A
Smchd1,NA,NL1_A
Uggt1,NA,NL1_A
Gga2,NA,NL1_A
Dgkq,1983328.45499733,NL1_A
Slc39a10,NA,NL1_A
Ttyh3,5341299.30655838,NL1_A
Xpo1,4131164.24100299,NL1_A
Mapk4,NA,NL1_A
Nes,NA,NL1_A
Nwd2,NA,NL1_A
Polr2m,NA,NL1_A
Sepsecs,NA,NL1_A
Spred3,NA,NL1_A
Pcnp,NA,NL1_A
Snx6,NA,NL1_A
Caskin1,NA,NL1_A
Nrxn3,NA,NL1_A
Fam126a,NA,NL1_A
Fkbp15,NA,NL1_A
Oxsr1,NA,NL1_A
Arhgef18,NA,NL1_A
Mtss2,NA,NL1_A
Smarcd3,NA,NL1_A
Atl2,NA,NL1_A
Bcr,NA,NL1_A
Garem2,2490110.97967259,NL1_A
Prmt8,NA,NL1_A
Dennd5a,NA,NL1_A
Prkab2,NA,NL1_A
Gapvd1,NA,NL1_A
Ptpn23,NA,NL1_A
Lrpprc,NA,NL1_A
Ano8,NA,NL1_A
Pcdhb14,NA,NL1_A
Mff,NA,NL1_A
Iqce,NA,NL1_A
Ppp2r5a,NA,NL1_A
Shb,NA,NL1_A
Pigs,NA,NL1_A
Trak1,NA,NL1_A
Mfsd4a,NA,NL1_A
Smarcc2,NA,NL1_A
Phldb1,NA,NL1_A
Ecpas,NA,NL1_A
