GeneSymbol,FC,pval,BioID,cell
Rap2b,1.785671,0.0004005968,NL2,Neuron
Stx1b,2.171531,0.0004727046,NL2,Neuron
Rab6b,2.753624,8.179329e-05,NL2,Neuron
Fgf12,2.285529,0.0001452346,NL2,Neuron
Rpl27,1.592867,0.01111064,NL2,Neuron
Rpl37a,1.755813,0.003358631,NL2,Neuron
Arf4,1.621383,0.007165221,NL2,Neuron
Cdk5r1,1.839765,0.02953255,NL2,Neuron
Wdr5,2.095876,0.0001419382,NL2,Neuron
Rras2,1.550099,0.01066961,NL2,Neuron
Rps7,1.668729,0.001651041,NL2,Neuron
Psmc1,1.6486,0.01726651,NL2,Neuron
Arf6,2.075237,3.048287e-05,NL2,Neuron
Kcnab2,1.787855,0.007936014,NL2,Neuron
Abi2,2.555437,0.0003461383,NL2,Neuron
Ppp2cb,1.886232,0.0255554,NL2,Neuron
Gabra1,18.86112,0.0002723232,NL2,Neuron
Rps24,1.778694,0.001181259,NL2,Neuron
Gnb5,1.92101,0.0002498369,NL2,Neuron
Rpl32,1.844657,0.003814275,NL2,Neuron
Tra2b,2.308837,0.004321777,NL2,Neuron
Rac1,1.634036,0.00562007,NL2,Neuron
Hspa8,1.624214,0.002567914,NL2,Neuron
Cyth2,1.94963,0.007330759,NL2,Neuron
Dnaja1,2.028525,0.02293257,NL2,Neuron
Hspd1,1.562229,0.03129192,NL2,Neuron
Vamp2,1.787476,0.005526514,NL2,Neuron
Gabrb3,17.23165,0.0002718405,NL2,Neuron
Atp6v0c,1.885033,0.007522976,NL2,Neuron
Ywhaz,1.621164,0.04595589,NL2,Neuron
Slc7a10,1.565356,0.02490981,NL2,Neuron
Gabrb2,36.34968,4.4776e-05,NL2,Neuron
Kcna2,1.981191,0.01362236,NL2,Neuron
Kcnab1,1.992065,0.02790855,NL2,Neuron
Crnkl1,1.77484,0.0270136,NL2,Neuron
Kcnj3,3.864083,0.0005771005,NL2,Neuron
Rala,1.65301,0.001302973,NL2,Neuron
Phb,1.544076,1.814586e-05,NL2,Neuron
Hrh1,3.921662,0.04136837,NL2,Neuron
Dlg3,15.86642,3.60571e-08,NL2,Neuron
Pip5k1a,1.774434,0.0123179,NL2,Neuron
Plxna3,1.736315,0.02615199,NL2,Neuron
Dcc,1.810984,0.001719691,NL2,Neuron
Vamp7,3.436229,0.0004557991,NL2,Neuron
Stim1,1.697191,0.04649855,NL2,Neuron
Smad1,1.537055,0.02157937,NL2,Neuron
Elavl1,1.687819,0.0007104609,NL2,Neuron
Cdh10,18.471,2.626237e-05,NL2,Neuron
Slc8a1,3.283359,0.0006744147,NL2,Neuron
Slc7a3,2.436617,0.02081325,NL2,Neuron
Erbb2,1.901599,0.0215401,NL2,Neuron
Rit2,1.619116,0.01561777,NL2,Neuron
Stx4,7.287059,0.0002099029,NL2,Neuron
Gaa,1.674253,0.02913186,NL2,Neuron
Atp8a1,1.681132,0.005134767,NL2,Neuron
Stim2,4.153979,1.081854e-05,NL2,Neuron
Tnik,2.328981,0.0006393319,NL2,Neuron
Rpl36a,2.869749,0.005707755,NL2,Neuron
Arf5,1.960383,0.001723175,NL2,Neuron
Rpl19,1.559139,0.04437045,NL2,Neuron
Adcy5,3.161949,0.03533963,NL2,Neuron
Cdh8,7.469643,0.0001242152,NL2,Neuron
Nptn,1.626294,0.004911452,NL2,Neuron
Evi5,1.619521,0.009369369,NL2,Neuron
Psme1,1.755377,0.002107173,NL2,Neuron
Vps45,1.995988,0.0001175701,NL2,Neuron
Arhgap5,1.594986,0.00142664,NL2,Neuron
Kcnk2,6.409484,0.0005460379,NL2,Neuron
Adcy8,6.430004,5.676959e-05,NL2,Neuron
Adra1b,4.469715,0.001299052,NL2,Neuron
Cpt1a,1.673223,0.0003387564,NL2,Neuron
Wbp2,2.024893,0.0005862426,NL2,Neuron
Grm1,2.756519,0.0002297711,NL2,Neuron
Cxadr,2.776037,5.267351e-05,NL2,Neuron
Alk,2.017244,0.005901498,NL2,Neuron
Apba2,2.121835,0.008499701,NL2,Neuron
Atp8a2,2.248384,0.0008542816,NL2,Neuron
Arvcf,4.116733,0.0005560653,NL2,Neuron
Grin2b,19.22523,2.114725e-06,NL2,Neuron
Adra2a,1.642266,0.03432048,NL2,Neuron
Sec23a,1.604122,0.001376536,NL2,Neuron
Cacna1c,3.262547,0.0006410155,NL2,Neuron
Ctnnb1,2.891699,2.899039e-05,NL2,Neuron
Jup,1.654444,0.01969971,NL2,Neuron
Epha4,2.610895,4.494204e-05,NL2,Neuron
Mark3,1.774061,0.004792029,NL2,Neuron
Epha2,1.562874,0.001691037,NL2,Neuron
Grin2d,10.67096,0.01304608,NL2,Neuron
Kcnb1,7.880636,0.0001526988,NL2,Neuron
Kcnd1,13.62027,0.002452815,NL2,Neuron
Nf1,2.566634,0.0003311751,NL2,Neuron
Yes1,1.923257,0.0003315703,NL2,Neuron
Mark2,3.093357,0.005123786,NL2,Neuron
Hspg2,3.554646,0.002251775,NL2,Neuron
Dmwd,1.511614,0.00806284,NL2,Neuron
Kcnma1,2.392657,0.003191813,NL2,Neuron
Slc7a1,2.46379,0.001648129,NL2,Neuron
Agbl4,1.839565,0.0446653,NL2,Neuron
Unc79,4.149463,0.0008638893,NL2,Neuron
Slc45a4,1.564961,0.02159701,NL2,Neuron
Dact3,5.166887,0.003256696,NL2,Neuron
Itgb8,1.962867,0.0001598632,NL2,Neuron
Kcnc2,2.958574,0.0003921035,NL2,Neuron
Map6d1,1.525874,0.01162919,NL2,Neuron
Grm2,1.78642,0.0002220726,NL2,Neuron
Fam171b,3.219521,0.000331611,NL2,Neuron
Map3k13,1.600719,0.008031374,NL2,Neuron
Cpne9,4.720459,0.02064507,NL2,Neuron
Gsk3a,3.205327,8.481153e-05,NL2,Neuron
Psd3,3.212759,0.002718434,NL2,Neuron
Slc39a7,1.926598,0.0009674117,NL2,Neuron
Cnnm3,4.162849,0.007691698,NL2,Neuron
Osbp,1.77698,0.0005762974,NL2,Neuron
Plekhf1,1.6177,0.04559126,NL2,Neuron
Mrpl10,1.542288,0.0184695,NL2,Neuron
Sppl2b,2.657043,0.007275774,NL2,Neuron
Stt3b,5.121152,0.0008285374,NL2,Neuron
Rnf157,1.578988,0.02475231,NL2,Neuron
Lpcat1,2.19473,0.0001974078,NL2,Neuron
Mat2a,2.030105,0.007534228,NL2,Neuron
Gdpgp1,1.687212,0.02685682,NL2,Neuron
Tmem38a,2.17445,0.004816908,NL2,Neuron
Ctdnep1,12.55739,0.01935624,NL2,Neuron
Ankmy2,2.286223,0.0003522318,NL2,Neuron
Krt2,19.95015,0.009951746,NL2,Neuron
Tmem63b,2.613998,0.0002519032,NL2,Neuron
Pip4p1,2.04879,0.001476692,NL2,Neuron
Cnnm2,2.749284,0.00145008,NL2,Neuron
Fam131b,4.9598,2.281845e-05,NL2,Neuron
Aifm3,1.828974,0.00761944,NL2,Neuron
Cybc1,1.539616,0.02379562,NL2,Neuron
Slc25a33,1.962143,0.0001915831,NL2,Neuron
Esyt2,1.863961,0.003618596,NL2,Neuron
Gse1,8.523866,0.0001429906,NL2,Neuron
Ulk3,1.692575,0.0108683,NL2,Neuron
Lbr,2.392029,6.371051e-05,NL2,Neuron
Ube2z,2.52951,0.0005582121,NL2,Neuron
Zyg11b,1.559144,0.0450174,NL2,Neuron
Garem1,2.304212,0.003955932,NL2,Neuron
Wdr19,2.008375,0.03201683,NL2,Neuron
Sdk1,4.07595,0.0005130411,NL2,Neuron
Plxnd1,1.808944,0.0002836118,NL2,Neuron
Shisa6,8.262296,0.0001672811,NL2,Neuron
Dab2ip,3.077798,0.001393296,NL2,Neuron
Adgrb1,7.442585,0.004480731,NL2,Neuron
Snx27,2.362341,0.0003941827,NL2,Neuron
Agap2,1.584251,0.0009264393,NL2,Neuron
Slc22a23,2.750198,0.0001347476,NL2,Neuron
Tenm4,2.872449,3.030475e-05,NL2,Neuron
Camkv,1.708974,0.001281661,NL2,Neuron
Nol8,2.118752,0.002315539,NL2,Neuron
Plekha7,2.600902,0.003612456,NL2,Neuron
Cnep1r1,2.608691,0.02103403,NL2,Neuron
Gtpbp2,4.735019,2.813912e-06,NL2,Neuron
Pak6,5.116843,6.35611e-05,NL2,Neuron
Gpd1l,1.678259,0.02050994,NL2,Neuron
Ankrd27,1.814087,0.004393102,NL2,Neuron
Gpr162,4.443238,0.0003775211,NL2,Neuron
Lingo2,2.200282,0.001682286,NL2,Neuron
Plcl1,1.636751,0.006487384,NL2,Neuron
Insyn2a,3.599176,0.000168641,NL2,Neuron
Cdkl5,14.56769,1.123033e-05,NL2,Neuron
Tbc1d24,2.141561,0.00108353,NL2,Neuron
Them4,1.69622,0.004175501,NL2,Neuron
Pdp1,1.581083,0.04313604,NL2,Neuron
Ermp1,2.837814,0.00261628,NL2,Neuron
Grm5,2.159703,0.004555203,NL2,Neuron
Tubal3,9.027527,0.009969273,NL2,Neuron
Ankrd13c,3.426317,7.572716e-05,NL2,Neuron
Fam81a,17.56218,0.001323291,NL2,Neuron
Prr7,153.5631,0.0002533366,NL2,Neuron
Afg1l,1.731596,0.002134892,NL2,Neuron
Vezt,6.342774,1.621977e-06,NL2,Neuron
Stox2,2.298309,0.0002378708,NL2,Neuron
Shank3,3.414006,0.002511705,NL2,Neuron
Trp53i11,1.964908,1.609758e-05,NL2,Neuron
Dscaml1,2.653759,0.0009989691,NL2,Neuron
Tmem65,2.831251,0.001628489,NL2,Neuron
Tapt1,1.530311,0.01180955,NL2,Neuron
Pla2g4e,1.598566,0.001409532,NL2,Neuron
Scn2b,1.853152,0.001587073,NL2,Neuron
Deptor,3.12636,0.005086627,NL2,Neuron
Slc4a10,3.374128,0.0006504058,NL2,Neuron
Psd,5.316087,0.002605379,NL2,Neuron
Jcad,4.087697,0.0008530603,NL2,Neuron
Iqsec2,3.550551,0.0001675189,NL2,Neuron
Spata13,2.974007,0.01866714,NL2,Neuron
Taok1,2.243812,0.001759522,NL2,Neuron
Cemip2,4.334409,1.670406e-07,NL2,Neuron
Xkr7,10.87584,0.0005145964,NL2,Neuron
Xkr4,7.184663,0.001449651,NL2,Neuron
C2cd4cC2CD4,1.569512,0.04090976,NL2,Neuron
Slc25a51,1.872416,0.0009250733,NL2,Neuron
Sdr39u1,1.852772,0.0009816617,NL2,Neuron
Diras2,1.566884,0.0005050251,NL2,Neuron
Cdh12,9.557667,0.0001383129,NL2,Neuron
Ccdc85a,1.53418,0.006987321,NL2,Neuron
Cyfip2,2.260341,4.954507e-05,NL2,Neuron
Dhrs13,1.680427,0.002982364,NL2,Neuron
Cluh,1.679336,0.01055772,NL2,Neuron
Mks1,2.848325,0.005295456,NL2,Neuron
Dyrk2,1.634933,0.04684543,NL2,Neuron
Lmtk3,1.542592,0.002082183,NL2,Neuron
Zdhhc20,6.533896,7.729768e-05,NL2,Neuron
Zdhhc23,25.03746,0.0004150548,NL2,Neuron
Zdhhc8,7.922119,3.422936e-05,NL2,Neuron
Sema5b,3.667778,0.0008396046,NL2,Neuron
Mast2,1.556826,0.008354436,NL2,Neuron
Kcnh1,6.451994,2.152025e-06,NL2,Neuron
Adora1,1.914272,0.002626888,NL2,Neuron
Nr2f1,1.54671,0.04122102,NL2,Neuron
Flot2,1.574707,0.0376153,NL2,Neuron
Psmb6,2.983747,0.001992112,NL2,Neuron
Map3k12,2.468225,0.001410523,NL2,Neuron
Slc30a1,1.706612,0.0007255724,NL2,Neuron
Igf1r,14.9409,0.0002466706,NL2,Neuron
Gcdh,1.838328,0.01007998,NL2,Neuron
Stxbp3,1.645473,0.02444091,NL2,Neuron
Gas7,3.392501,0.002550158,NL2,Neuron
Rasa3,1.917637,0.0001533857,NL2,Neuron
Traf3,1.652564,0.01896612,NL2,Neuron
Serpinb6,1.732059,0.001552469,NL2,Neuron
Elavl3,1.56795,0.01239768,NL2,Neuron
Asns,2.015057,0.001213038,NL2,Neuron
Tmpo,2.322194,0.008684155,NL2,Neuron
Ei24,1.537943,0.001321378,NL2,Neuron
Abcb7,2.024921,0.008476601,NL2,Neuron
Astn1,4.503625,0.0009040177,NL2,Neuron
Pafah1b3,2.342764,0.04882566,NL2,Neuron
Snta1,2.897001,0.0002131252,NL2,Neuron
Sntb2,3.629446,0.005900274,NL2,Neuron
Soat1,4.18339,0.04117343,NL2,Neuron
Acvr1b,4.945954,0.005877621,NL2,Neuron
Abcd2,2.361959,0.004325582,NL2,Neuron
Cacna1e,2.87886,0.0008073166,NL2,Neuron
Bcap31,1.76957,0.0123874,NL2,Neuron
Clcn4,1.745266,3.816261e-06,NL2,Neuron
Kcna4,2.101815,0.0003522077,NL2,Neuron
Alcam,4.262272,0.0001162834,NL2,Neuron
Rev3l,2.182659,0.009731034,NL2,Neuron
Trim25,10.48561,0.008950548,NL2,Neuron
Erbb4,13.11739,1.996702e-07,NL2,Neuron
Slc20a1,2.793938,0.01205525,NL2,Neuron
Grid2,28.79056,0.0002976001,NL2,Neuron
Grik5,15.68271,6.696208e-05,NL2,Neuron
Grid1,6.881746,2.831794e-06,NL2,Neuron
Slc29a2,2.789096,0.003012251,NL2,Neuron
Atrx,3.415785,0.0003372853,NL2,Neuron
Hspa1a,1.831289,0.01506268,NL2,Neuron
Il1rap,8.848078,0.001123069,NL2,Neuron
Cd47,2.66425,0.006524022,NL2,Neuron
Znf354a,8.328485,0.001323855,NL2,Neuron
Lrrn1,5.320472,0.000283646,NL2,Neuron
Kcna6,1.999876,6.638649e-05,NL2,Neuron
Prkci,1.511803,0.01520424,NL2,Neuron
Pon2,2.926672,0.0006033898,NL2,Neuron
Dlg4,22.80612,1.492661e-05,NL2,Neuron
Jak2,1.537707,0.03651094,NL2,Neuron
Ptprr,1.503489,0.003700375,NL2,Neuron
Dag1,15.4865,0.0001117468,NL2,Neuron
Sema4a,2.161231,0.03178027,NL2,Neuron
Ssr4,1.706282,0.002576528,NL2,Neuron
Scn9a,1.558476,0.04571326,NL2,Neuron
Syp,2.11663,0.005260134,NL2,Neuron
Tgoln1,3.932384,0.002249258,NL2,Neuron
Epha6,6.857442,1.399508e-05,NL2,Neuron
Ndufa4,3.158895,0.000249907,NL2,Neuron
Cstb,1.600918,0.000786464,NL2,Neuron
Ptp4a1,1.714811,0.01303957,NL2,Neuron
Kcnc3,2.77401,0.0005927668,NL2,Neuron
Rab34,3.137624,0.02310857,NL2,Neuron
Pik3r3,2.298541,0.02471679,NL2,Neuron
Sema4c,5.853546,0.0004990992,NL2,Neuron
Surf4,4.052919,2.665205e-05,NL2,Neuron
Aktip,1.556311,0.01418161,NL2,Neuron
Fkbp5,4.016346,0.002300211,NL2,Neuron
Ptprj,2.571168,0.000376855,NL2,Neuron
Ptprd,1.5687,0.0008245358,NL2,Neuron
Sdc3,2.432652,0.003301903,NL2,Neuron
Srm,1.638422,0.04944151,NL2,Neuron
Cr1l,3.83788,0.002046965,NL2,Neuron
Rbm12b2,1.756429,0.001333592,NL2,Neuron
Cbarp,2.226131,0.003373899,NL2,Neuron
Grm7,5.191784,4.779641e-05,NL2,Neuron
Grm4,8.666227,0.003439202,NL2,Neuron
Begain,2.354712,0.0007049819,NL2,Neuron
Kiaa1549,1.909137,0.008680503,NL2,Neuron
Pkp4,10.43868,1.158535e-08,NL2,Neuron
Galk2,3.902892,0.001932299,NL2,Neuron
Elfn2,4.740744,0.000361574,NL2,Neuron
Peak1,1.916953,0.005859974,NL2,Neuron
Gba2,5.445645,3.203461e-05,NL2,Neuron
Sh3rf1,4.755895,0.006172747,NL2,Neuron
Prex1,1.616746,0.007750297,NL2,Neuron
Nlgn2,77.85359,8.918413e-06,NL2,Neuron
Pnkd,2.279575,0.02398692,NL2,Neuron
Thsd7a,6.980527,0.001332933,NL2,Neuron
Ltn1,2.001875,0.008948091,NL2,Neuron
Fam189a1,2.006443,0.02850219,NL2,Neuron
Atrnl1,1.728729,0.00224434,NL2,Neuron
Wls,2.042512,0.0208259,NL2,Neuron
Slc25a23,1.657029,0.001227697,NL2,Neuron
Scap,2.448042,0.0001435202,NL2,Neuron
Insyn2b,4.188015,0.01765917,NL2,Neuron
Hecw2,1.500078,0.0197981,NL2,Neuron
Arhgap20,1.823422,0.01569575,NL2,Neuron
Krt77,2.808711,0.0004662406,NL2,Neuron
Mvb12b,1.945715,0.0008489757,NL2,Neuron
Dgkb,2.620718,0.006029352,NL2,Neuron
G6pc3,2.138243,0.02064778,NL2,Neuron
Sphkap,1.996724,0.0006203626,NL2,Neuron
Helb,1.527564,0.01297349,NL2,Neuron
Lpcat4,3.988263,3.033486e-05,NL2,Neuron
Dpp10,2.65225,9.704033e-05,NL2,Neuron
Asic1,32.14176,9.165886e-07,NL2,Neuron
Sec23ip,2.373973,0.0005164754,NL2,Neuron
March1,2.711058,0.04339853,NL2,Neuron
Ppp2r2a,1.863856,0.03865627,NL2,Neuron
Inpp4b,9.598582,5.939132e-06,NL2,Neuron
Tnpo3,1.565349,0.04007802,NL2,Neuron
Snrnp200,4.437115,0.02564658,NL2,Neuron
Uggt1,2.633484,0.0002023941,NL2,Neuron
Gga2,1.708141,0.01361475,NL2,Neuron
Slc39a10,2.664762,0.04122557,NL2,Neuron
Ttyh3,8.956106,0.0003075809,NL2,Neuron
Xpo1,1.515905,0.01576643,NL2,Neuron
Sepsecs,1.727814,0.009532724,NL2,Neuron
Spred3,2.433415,0.0003399066,NL2,Neuron
Caskin1,1.799606,0.0009975791,NL2,Neuron
Nrxn3,3.671431,0.000173301,NL2,Neuron
Atl2,2.598825,0.004193703,NL2,Neuron
Garem2,14.7268,2.93742e-07,NL2,Neuron
Prmt8,2.04161,0.005090796,NL2,Neuron
Lrpprc,2.162474,0.03976181,NL2,Neuron
Pcdhb14,2.731791,0.01095808,NL2,Neuron
Iqce,8.638726,0.005110202,NL2,Neuron
Shb,1.948869,0.001934203,NL2,Neuron
Pigs,15.2533,0.0002573003,NL2,Neuron
Mfsd4a,108.9193,0.004391737,NL2,Neuron
Dtx4,6.583477,0.007588737,NL2,Neuron
Prrt3,2.164846,0.004706597,NL2,Neuron
Dlgap3,17.4452,9.011177e-05,NL2,Neuron
Nyap1,3.157825,0.0001004035,NL2,Neuron
Slc6a7,2.647201,0.007470804,NL2,Neuron
Erc2,1.61079,0.007854615,NL2,Neuron
Rab35,1.668118,0.002306462,NL2,Neuron
Atp1a3,1.563437,0.03123805,NL2,Neuron
Atp2b4,1.507687,0.005511,NL2,Neuron
Scn10a,45.15367,0.0002127812,NL2,Neuron
Poli,6.398587,0.002618339,NL2,Neuron
Magi1,4.828445,0.0003294988,NL2,Neuron
Flrt1,11.7357,1.818541e-06,NL2,Neuron
Vkorc1l1,2.581843,0.002364561,NL2,Neuron
Myh14,3.795331,0.001157038,NL2,Neuron
Sdk2,4.997962,4.87132e-06,NL2,Neuron
Ntrk3,10.695,0.000484928,NL2,Neuron
Npr2,4.60216,0.004046135,NL2,Neuron
Dagla,2.331922,0.001217913,NL2,Neuron
Sbf1,1.874873,0.003713983,NL2,Neuron
Zfyve28,1.720551,0.01693147,NL2,Neuron
Kcnt1,12.20399,0.0003035781,NL2,Neuron
Kifbp,1.641968,0.001033556,NL2,Neuron
Efr3b,2.002309,0.0001405261,NL2,Neuron
Taok2,4.74234,0.0001110581,NL2,Neuron
Arhgap26,1.704606,0.001305491,NL2,Neuron
Kdm1a,1.662206,0.006212983,NL2,Neuron
Igsf3,4.61429,0.004157056,NL2,Neuron
Mlec,1.650878,0.009442815,NL2,Neuron
Rps9,1.508188,0.01041311,NL2,Neuron
Syne2,1.592275,0.03862366,NL2,Neuron
Ppp2r2b,3.135441,8.333206e-05,NL2,Neuron
Syne1,1.620853,0.02204845,NL2,Neuron
Rps27,1.551325,0.03002386,NL2,Neuron
Eif2s1,2.590062,0.0003805064,NL2,Neuron
Rps27l,1.720865,0.005735163,NL2,Neuron
Akap9,16.56583,0.0004457166,NL2,Neuron
Dpy19l3,63.01093,4.461647e-05,NL2,Neuron
Kyat3,1.757837,0.00923177,NL2,Neuron
Tmem132d,21.99005,0.008320074,NL2,Neuron
Sema6d,2.476344,0.009869732,NL2,Neuron
Mvb12a,2.089985,0.001941966,NL2,Neuron
Ostc,1.769143,0.01103146,NL2,Neuron
Abhd17b,2.264746,0.04546395,NL2,Neuron
Cyfip1,2.368468,0.000890493,NL2,Neuron
Plppr4,6.684619,0.0002400728,NL2,Neuron
Casd1,1.963481,0.00349359,NL2,Neuron
Cpeb4,3.188186,0.0001033398,NL2,Neuron
Cpeb3,2.740378,6.215239e-08,NL2,Neuron
Glra2,65.91782,0.0007279735,NL2,Neuron
Asic4,8.246931,0.0006895802,NL2,Neuron
Tlcd3b,212.3432,0.003454838,NL2,Neuron
Plppr3,2.291392,0.005019397,NL2,Neuron
Robo2,2.672055,0.001498475,NL2,Neuron
Mybbp1a,6.957338,0.001929453,NL2,Neuron
Lnpk,1.830943,0.0009419347,NL2,Neuron
Fbxo10,1.714874,0.01319193,NL2,Neuron
Plekha6,3.179798,5.610756e-05,NL2,Neuron
Lrrc75a,2.368549,0.001525958,NL2,Neuron
Pcdh8,3.354893,6.498938e-05,NL2,Neuron
Pgm2,1.728815,0.001349809,NL2,Neuron
KRT77,1.740635,0.03673117,NL2,Neuron
Mib1,1.528684,0.02010298,NL2,Neuron
Gabbr2,2.21186,0.0191439,NL2,Neuron
Csmd3,11.11892,0.001146402,NL2,Neuron
Mtmr12,2.781614,0.007184896,NL2,Neuron
Sipa1l2,1.578673,0.01554715,NL2,Neuron
Lrrc7,8.182999,0.000109635,NL2,Neuron
Pcdh19,2.492316,0.0004020731,NL2,Neuron
Lrfn2,3.882165,0.001064018,NL2,Neuron
Erbin,1.786991,0.01969906,NL2,Neuron
Gramd1b,2.861108,0.0259031,NL2,Neuron
Adcy2,2.888765,9.098446e-05,NL2,Neuron
Dnajc16,8.904075,0.0003172263,NL2,Neuron
Zdhhc17,3.384886,0.002370169,NL2,Neuron
Adgrl1,3.292393,6.614106e-05,NL2,Neuron
Adgrl3,2.280356,0.00015151,NL2,Neuron
Ddn,23.80087,0.0007539493,NL2,Neuron
Fnbp1,1.724657,0.0004341178,NL2,Neuron
Plxna4,1.898052,0.01383584,NL2,Neuron
Mogs,1.585141,0.000452146,NL2,Neuron
Dgkz,2.022926,4.161696e-05,NL2,Neuron
Slc20a2,2.209248,0.002386214,NL2,Neuron
Pgrmc2,1.935773,0.03438371,NL2,Neuron
Abhd13,18.98783,2.437969e-06,NL2,Neuron
Ints8,6.603121,0.0409512,NL2,Neuron
Dtx3,5.802708,1.689314e-06,NL2,Neuron
Asphd2,1.678279,0.002165878,NL2,Neuron
Whrn,3.250868,0.003531602,NL2,Neuron
Kirrel1,4.740306,4.153585e-05,NL2,Neuron
Hydin,3.380962,0.001383919,NL2,Neuron
Agfg2,2.851646,0.008814947,NL2,Neuron
Mtdh,2.540549,0.000100244,NL2,Neuron
Jph4,5.882306,7.023138e-06,NL2,Neuron
Gpr176,3.003154,0.001073285,NL2,Neuron
Ddrgk1,2.638183,0.0006048493,NL2,Neuron
Pelo,12.51889,8.511488e-06,NL2,Neuron
C2cd2l,1.501233,0.00959976,NL2,Neuron
Rraga,4.921646,0.0001485972,NL2,Neuron
Usp6nl,6.032747,0.007972906,NL2,Neuron
Lrrtm4,30.12028,1.203963e-05,NL2,Neuron
Bdh1,1.59412,0.0004104165,NL2,Neuron
Atp2c1,2.810419,0.0001804818,NL2,Neuron
Lrfn4,2.667065,0.0001412306,NL2,Neuron
Prickle2,2.503044,0.004566791,NL2,Neuron
Cnksr2,11.52108,0.0002558416,NL2,Neuron
Astn2,4.837745,1.506022e-05,NL2,Neuron
Shank2,1.639265,0.00904305,NL2,Neuron
Amigo1,6.688777,0.03321174,NL2,Neuron
Adgrb3,10.64742,1.062405e-05,NL2,Neuron
Them6,1.550307,0.03551429,NL2,Neuron
Spag1,14.07258,0.001270073,NL2,Neuron
Slitrk5,12.62118,2.146935e-06,NL2,Neuron
Slitrk4,12.59185,0.001332597,NL2,Neuron
Slitrk3,13.98698,4.620826e-05,NL2,Neuron
Slitrk2,6.403872,0.0008023485,NL2,Neuron
Tmem39b,2.132062,0.009428018,NL2,Neuron
Nfasc,1.603438,0.0101591,NL2,Neuron
Dlg1,10.76275,0.0001435342,NL2,Neuron
Bbs9,2.037976,0.01094468,NL2,Neuron
Arhgap32,4.101185,1.228392e-05,NL2,Neuron
Mfn1,1.563103,0.04623385,NL2,Neuron
Cpeb2,3.65091,0.005637952,NL2,Neuron
Svop,1.903074,0.002838378,NL2,Neuron
Plppr1,1.89854,0.01257742,NL2,Neuron
Sv2b,1.90276,0.0009481615,NL2,Neuron
Tmem169,3.803858,0.008157525,NL2,Neuron
Efr3a,2.059458,0.01075735,NL2,Neuron
Tmem198,4.383728,0.0006104907,NL2,Neuron
Lhfpl2,49.99544,0.004199698,NL2,Neuron
Lrrtm2,20.05157,0.0006597811,NL2,Neuron
Oxa1l,1.776263,0.002202651,NL2,Neuron
Cpt1c,3.115206,0.0006713167,NL2,Neuron
Slc7a6,2.610189,0.0002048597,NL2,Neuron
Synpr,1.591257,0.023112,NL2,Neuron
Slc25a40,1.977459,0.003031474,NL2,Neuron
Lrrc8d,3.203588,0.008605154,NL2,Neuron
Ublcp1,1.549903,0.01768371,NL2,Neuron
Cept1,1.847646,0.0003921964,NL2,Neuron
Flrt3,11.17123,3.620209e-05,NL2,Neuron
Ccny,2.507717,0.008661095,NL2,Neuron
Timm29,1.637763,0.01141451,NL2,Neuron
Cdc23,1.669513,0.02252428,NL2,Neuron
Orai2,4.37988,0.00235242,NL2,Neuron
Wdr48,1.538358,0.01360206,NL2,Neuron
Ano10,3.697391,0.002969345,NL2,Neuron
Lrrc24,3.976453,0.002741703,NL2,Neuron
Rab39b,1.521726,0.01758418,NL2,Neuron
Rab39a,2.193974,0.01903772,NL2,Neuron
Pgs1,1.563624,0.0322432,NL2,Neuron
Gabra5,20.56075,0.001202731,NL2,Neuron
Nipa1,3.348039,0.0107204,NL2,Neuron
Elmo2,2.061455,2.356168e-05,NL2,Neuron
Snx14,1.71504,0.005335648,NL2,Neuron
Fam49a,1.705438,0.02270496,NL2,Neuron
Mia3,1.652124,0.0241937,NL2,Neuron
Comtd1,2.838898,0.0005950714,NL2,Neuron
Ranbp6,1.914599,0.005127615,NL2,Neuron
Arl14ep,1.824114,0.0181683,NL2,Neuron
Anks1b,10.84779,8.966276e-06,NL2,Neuron
Dlgap2,6.50555,0.0001755446,NL2,Neuron
Ap5m1,1.653581,0.0142159,NL2,Neuron
Nup93,1.709957,0.001820237,NL2,Neuron
Slc6a17,1.792519,0.004250463,NL2,Neuron
Slc30a6,3.654401,0.00254104,NL2,Neuron
Baiap2,9.3996,5.513977e-05,NL2,Neuron
Nceh1,1.511049,0.0009104432,NL2,Neuron
Plcxd3,1.649462,0.002605973,NL2,Neuron
Lss,46.16151,0.0110397,NL2,Neuron
Unc80,8.126456,0.002905224,NL2,Neuron
Cadm2,1.592278,0.03577577,NL2,Neuron
Flrt2,10.20228,0.0001264322,NL2,Neuron
Slc9a7,1.776599,0.0008414827,NL2,Neuron
Tarsl2,1.660156,0.0006943824,NL2,Neuron
Nyap2,1.80542,0.006617395,NL2,Neuron
Tbck,39.23548,0.001275682,NL2,Neuron
Cdh7,8.676506,0.0003835229,NL2,Neuron
Srp68,1.607814,0.0159505,NL2,Neuron
Me3,1.595335,0.005340628,NL2,Neuron
Slc25a32,1.524201,0.001763145,NL2,Neuron
Acbd3,2.0191,0.009709991,NL2,Neuron
Mon1b,5.353625,0.0007103375,NL2,Neuron
Fat3,1.903807,0.0004741882,NL2,Neuron
Neto2,10.35187,5.181579e-05,NL2,Neuron
Rhbdd3,15.19563,0.002806404,NL2,Neuron
Efemp1,2.478412,0.04885008,NL2,Neuron
